game_url,game_id,title,game_date,season_code,season_year,season_term,league,venue,source_division_id,source_division_label,division_id,division_label
https://tdlbasketball.com/event/1-chess-not-checkers-vs-5-mr-beast/,1-chess-not-checkers-vs-5-mr-beast,,"March 12, 2026",2026W,2026,W,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/1-manhattan-elite-vs-8-brickstone-associates/,1-manhattan-elite-vs-8-brickstone-associates,,"August 11, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-spark-plugs-vs-4-jp-junior-varsity-2/,1-spark-plugs-vs-4-jp-junior-varsity-2,,"March 10, 2026",2026W,2026,W,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/12th-c-franciscan-mystics-vs-ball-is-life/,12th-c-franciscan-mystics-vs-ball-is-life,,"July 20, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/2-ny-rockits-vs-6-shiesty-squad/,2-ny-rockits-vs-6-shiesty-squad,,"March 12, 2026",2026W,2026,W,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/2-ny-rockits-vs-7-brickstone-associates/,2-ny-rockits-vs-7-brickstone-associates,,"November 10, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/2-overtime-vs-3-ratpack/,2-overtime-vs-3-ratpack,,"March 11, 2026",2026W,2026,W,Premier Division,,d3_mondays,D3 Mondays,premier_wednesdays,Premier
https://tdlbasketball.com/event/2-texas-elite-vs-7-the-quinnterns/,2-texas-elite-vs-7-the-quinnterns,,"July 22, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-quinnterns-cs-6-texas-elite/,3-quinnterns-cs-6-texas-elite,,"April 3, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-scrub-daddies-vs-7-spaghetti-ramen/,3-scrub-daddies-vs-7-spaghetti-ramen,,"March 10, 2026",2026W,2026,W,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/4-expensive-league-vs-8-hoop-fuel-nutrition/,4-expensive-league-vs-8-hoop-fuel-nutrition,,"March 11, 2026",2026W,2026,W,Premier Division,,d3_mondays,D3 Mondays,premier_wednesdays,Premier
https://tdlbasketball.com/event/8-bkysc-vs-9-manhattan-mayo-clinic/,8-bkysc-vs-9-manhattan-mayo-clinic,,"March 11, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/bkysc-vs-manhattan-elite/,bkysc-vs-manhattan-elite,,"March 9, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brickstone-associates-vs-manhattan-mayo-clinic-2/,brickstone-associates-vs-manhattan-mayo-clinic-2,,"February 9, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-mayo-clinic-vs-nj-rockets-2/,manhattan-mayo-clinic-vs-nj-rockets-2,,"March 2, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/nj-rockets-vs-brickstone-associates-2/,nj-rockets-vs-brickstone-associates-2,,"March 9, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/pippen-aint-easy-vs-ibaka-flaka-flame-3/,pippen-aint-easy-vs-ibaka-flaka-flame-3,,"March 9, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-manhattan-mayo-clinic-3/,texas-elite-vs-manhattan-mayo-clinic-3,,"February 2, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-4-01lakers/,1-texas-elite-vs-4-01lakers,,"August 17, 2023",2023Su,2023,SU,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/2-spaghetti-ramen-vs-3-texas-elite/,2-spaghetti-ramen-vs-3-texas-elite,,"April 17, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-texas-elite-vs-4-team-sky/,3-texas-elite-vs-4-team-sky,,"April 24, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/aa-team-vs-texas-elite-2/,aa-team-vs-texas-elite-2,,"October 27, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brickstone-associates-vs-texas-elite/,brickstone-associates-vs-texas-elite,,"January 5, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-texas-elite-4/,ibaka-flaka-flame-vs-texas-elite-4,,"October 20, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/layups-only-vs-texas-elite/,layups-only-vs-texas-elite,,"October 6, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-texas-elite-3/,manhattan-elite-vs-texas-elite-3,,"June 17, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-texas-elite-6/,manhattan-elite-vs-texas-elite-6,,"January 12, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ny-rockits-vs-texas-elite/,ny-rockits-vs-texas-elite,,"September 15, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/pippen-aint-easy-vs-texas-elite-3/,pippen-aint-easy-vs-texas-elite-3,,"February 9, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-bkysc/,texas-elite-vs-bkysc,,"March 2, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-manhattan-elite-2/,texas-elite-vs-manhattan-elite-2,,"September 8, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-manhattan-mayo-clinic-2/,texas-elite-vs-manhattan-mayo-clinic-2,,"October 13, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-mr-beast/,texas-elite-vs-mr-beast,,"March 13, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-nj-rockets-3/,texas-elite-vs-nj-rockets-3,,"January 26, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/texas-elite-vs-yolo/,texas-elite-vs-yolo,,"June 15, 2023",2023Su,2023,SU,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/tx-thunder-vs-dream/,tx-thunder-vs-dream,,"September 11, 2025",2025F,2025,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/tx-thunder-vs-honey-badgers/,tx-thunder-vs-honey-badgers,,"June 5, 2025",2025Su,2025,SU,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/wolverines-4-0-vs-texas-elite/,wolverines-4-0-vs-texas-elite,,"September 22, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/7-brickstone-associates-vs-10-texas-elite/,7-brickstone-associates-vs-10-texas-elite,,"November 3, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-spark-plugs-vs-9-ibaka-flaka-flame/,1-spark-plugs-vs-9-ibaka-flaka-flame,,"April 11, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-8-ibaka-flaka-flame/,1-texas-elite-vs-8-ibaka-flaka-flame,,"November 30, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/30-for-30-vs-ibaka-flaka-flame/,30-for-30-vs-ibaka-flaka-flame,,"November 2, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/8-ibaka-flaka-flame-vs-9-the-no-knees/,8-ibaka-flaka-flame-vs-9-the-no-knees,,"November 16, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/bing-bong-vs-ibaka-flaka-flame/,bing-bong-vs-ibaka-flaka-flame,,"October 19, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/falcons-black-vs-ibaka-flaka-flame/,falcons-black-vs-ibaka-flaka-flame,,"March 7, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-falcons-bred/,ibaka-flaka-flame-vs-falcons-bred,,"January 31, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-hoopers-happy-hour/,ibaka-flaka-flame-vs-hoopers-happy-hour,,"July 8, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-manhattan-elite-2/,ibaka-flaka-flame-vs-manhattan-elite-2,,"January 5, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-meta-basketball-club/,ibaka-flaka-flame-vs-meta-basketball-club,,"October 12, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nam-san-2/,ibaka-flaka-flame-vs-nam-san-2,,"February 28, 2022",2022W,2022,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nj-rockets/,ibaka-flaka-flame-vs-nj-rockets,,"June 17, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nyc-gritty-committee-2/,ibaka-flaka-flame-vs-nyc-gritty-committee-2,,"March 23, 2022",2022W,2022,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pippen-aint-easy-2/,ibaka-flaka-flame-vs-pippen-aint-easy-2,,"July 1, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-2/,ibaka-flaka-flame-vs-pnest1-2,,"September 14, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-3/,ibaka-flaka-flame-vs-pnest1-3,,"November 10, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-rock-stars/,ibaka-flaka-flame-vs-rock-stars,,"February 7, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-satriales/,ibaka-flaka-flame-vs-satriales,,"February 21, 2022",2022W,2022,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-smash-n-bounce-3/,ibaka-flaka-flame-vs-smash-n-bounce-3,,"September 28, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spark-plugs-3/,ibaka-flaka-flame-vs-spark-plugs-3,,"September 9, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-texas-elite-2/,ibaka-flaka-flame-vs-texas-elite-2,,"November 9, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-the-quinnterns/,ibaka-flaka-flame-vs-the-quinnterns,,"May 20, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/nam-san-vs-ibaka-flaka-flame/,nam-san-vs-ibaka-flaka-flame,,"January 24, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/spark-plugs-vs-ibaka-flaka-flame/,spark-plugs-vs-ibaka-flaka-flame,,"March 21, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-ibaka-flaka-flame/,the-quinnterns-vs-ibaka-flaka-flame,,"February 26, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-jp-casuals-vs-5-50-shades-of-klay/,1-jp-casuals-vs-5-50-shades-of-klay,,"May 1, 2022",2022WP,2022,WP,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/1-manhattan-elite-vs-10-texas-elite-2/,1-manhattan-elite-vs-10-texas-elite-2,,"August 25, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-manhattan-elite-vs-2-texas-elite/,1-manhattan-elite-vs-2-texas-elite,,"August 5, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-manhattan-elite-vs-4-texas-elite/,1-manhattan-elite-vs-4-texas-elite,,"December 11, 2023",2023F,2023,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-2-spaghetti-ramen/,1-texas-elite-vs-2-spaghetti-ramen,,"April 28, 2022",2022WP,2022,WP,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-5-nyc-gritty-committee/,1-texas-elite-vs-5-nyc-gritty-committee,,"April 18, 2022",2022WP,2022,WP,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-5-nyk-red-devils/,1-texas-elite-vs-5-nyk-red-devils,,"December 7, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-texas-elite-vs-7-30-for-30/,1-texas-elite-vs-7-30-for-30,,"December 14, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/10-texas-elite-vs-11-wolverines-4-0/,10-texas-elite-vs-11-wolverines-4-0,,"August 18, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/2-spaghetti-ramen-vs-7-texas-elite/,2-spaghetti-ramen-vs-7-texas-elite,,"April 7, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/2-texas-elite-vs-6-spark-plugs/,2-texas-elite-vs-6-spark-plugs,,"July 29, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-pippen-aint-easy-vs-7-texas-elite/,3-pippen-aint-easy-vs-7-texas-elite,,"April 21, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-spaghetti-ramen-vs-4-texas-elite/,3-spaghetti-ramen-vs-4-texas-elite,,"January 10, 2024",2023F,2023,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-texas-elite-vs-6-buck-clan/,3-texas-elite-vs-6-buck-clan,,"April 10, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/4-hoopers-happy-hour-vs-7-texas-elite/,4-hoopers-happy-hour-vs-7-texas-elite,,"April 28, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/4-texas-elite-vs-5-pippen-aint-easy/,4-texas-elite-vs-5-pippen-aint-easy,,"December 4, 2023",2023F,2023,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/4-texas-revenge-vs-12-nyc-gritty-committee/,4-texas-revenge-vs-12-nyc-gritty-committee,,"July 26, 2022",2022SuP,2022,SUP,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/4-texas-revenge-vs-8-spaghetti-ramen/,4-texas-revenge-vs-8-spaghetti-ramen,,"August 1, 2022",2022SuP,2022,SUP,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/50-shades-of-klay-vs-club-m/,50-shades-of-klay-vs-club-m,,"February 20, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/50-shades-of-klay-vs-jp-casuals-2/,50-shades-of-klay-vs-jp-casuals-2,,"March 20, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/50-shades-of-klay-vs-ny-island-boys/,50-shades-of-klay-vs-ny-island-boys,,"April 10, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/50-shades-of-klay-vs-tap-ny-7/,50-shades-of-klay-vs-tap-ny-7,,"April 3, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/50-shades-of-klay-vs-the-gents/,50-shades-of-klay-vs-the-gents,,"March 6, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/50-shades-of-klay-vs-the-lizards-2/,50-shades-of-klay-vs-the-lizards-2,,"March 13, 2022",2022W,2022,W,2nd Division - Sunday,,d3_mondays,D3 Mondays,d2_sundays,D2 Sundays
https://tdlbasketball.com/event/6-texas-elite-vs-7-opp-pack/,6-texas-elite-vs-7-opp-pack,,"April 8, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/6-texas-elite-vs-8-rokstars/,6-texas-elite-vs-8-rokstars,,"April 15, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/7-nj-rockets-vs-10-texas-elite-2/,7-nj-rockets-vs-10-texas-elite-2,,"August 4, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/7-yolo-vs-10-no-left/,7-yolo-vs-10-no-left,,"November 17, 2022",2022F,2022,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/aa-team-vs-texas-elite/,aa-team-vs-texas-elite,,"June 9, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/alligator-alliance-vs-ball-is-life/,alligator-alliance-vs-ball-is-life,,"May 19, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/asphalt-ninjas-vs-tx-thunder-2/,asphalt-ninjas-vs-tx-thunder-2,,"June 23, 2022",2022Su,2022,SU,1st Division - Weeknights,,d3_mondays,D3 Mondays,premier_wednesdays,Premier
https://tdlbasketball.com/event/ball-is-life-vs-yolo/,ball-is-life-vs-yolo,,"June 2, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/beacon-beavers-vs-team-texas/,beacon-beavers-vs-team-texas,,"November 3, 2021",2021F,2021,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/big-bookie-brand-vs-texas-revenge/,big-bookie-brand-vs-texas-revenge,,"July 13, 2022",2022Su,2022,SU,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/black-yellow-vs-team-texas/,black-yellow-vs-team-texas,,"January 28, 2020",2020W,2020,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brooklyn-killas-vs-team-texas/,brooklyn-killas-vs-team-texas,,"October 11, 2021",2021F,2021,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/cocomelon-vs-team-texas/,cocomelon-vs-team-texas,,"October 4, 2021",2021F,2021,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/cocomelon-vs-texas-elite/,cocomelon-vs-texas-elite,,"March 8, 2022",2022W,2022,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/d3e-2-sunday-sauce-vs-7-ball-is-life/,d3e-2-sunday-sauce-vs-7-ball-is-life,,"July 21, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/dirty-jerz-vs-team-texas/,dirty-jerz-vs-team-texas,,"September 14, 2021",2021F,2021,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ggininder-vs-texas-elite/,ggininder-vs-texas-elite,,"June 24, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/guard-me-maybe-vs-texas-elite/,guard-me-maybe-vs-texas-elite,,"September 28, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-team-texas-2/,ibaka-flaka-flame-vs-team-texas-2,,"October 25, 2021",2021F,2021,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-team-texas/,ibaka-flaka-flame-vs-team-texas,,"January 13, 2020",2020W,2020,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-texas-elite/,ibaka-flaka-flame-vs-texas-elite,,"February 9, 2022",2022W,2022,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/jeremy-lins-cousins-vs-no-left/,jeremy-lins-cousins-vs-no-left,,"November 3, 2022",2022F,2022,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/jp-casuals-vs-no-left/,jp-casuals-vs-no-left,,"October 13, 2022",2022F,2022,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/knickerbockers-vs-texas-elite/,knickerbockers-vs-texas-elite,,"February 13, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-texas-elite-2/,manhattan-elite-vs-texas-elite-2,,"February 26, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-texas-elite-4/,manhattan-elite-vs-texas-elite-4,,"September 23, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-texas-elite/,manhattan-elite-vs-texas-elite,,"October 2, 2023",2023F,2023,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/most-hated-vs-no-left/,most-hated-vs-no-left,,"September 22, 2022",2022F,2022,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/nj-rockets-vs-texas-elite/,nj-rockets-vs-texas-elite,,"July 8, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/no-left-vs-word-bball-team-royale/,no-left-vs-word-bball-team-royale,,"October 27, 2022",2022F,2022,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
